date,year,month,depth,temp,ph,do_mgl,sp_cond
5/28/1996,1996,5,18,6.83,7.93,11.0,0.275
5/28/1996,1996,5,20,6.67,7.92,11.0,0.275
5/28/1996,1996,5,25,6.30,7.90,10.9,0.274
5/28/1996,1996,5,30,5.83,7.88,10.8,0.273
5/28/1996,1996,5,35,5.39,7.86,10.8,0.273
5/28/1996,1996,5,40,5.25,7.84,10.7,0.274
5/28/1996,1996,5,42,5.22,7.84,10.7,0.273
5/28/1996,1996,5,44,5.09,7.82,10.5,0.274
5/28/1996,1996,5,46,5.05,7.81,10.4,0.274
5/28/1996,1996,5,48,5.01,7.80,10.3,0.275
6/13/1996,1996,6,0.1,19.77,8.48,9.8,0.269
6/13/1996,1996,6,2,19.76,8.49,9.8,0.268
6/13/1996,1996,6,4,19.66,8.50,9.8,0.268
6/13/1996,1996,6,6,13.62,8.45,11.0,0.269
6/13/1996,1996,6,8,11.35,8.25,11.1,0.270
6/13/1996,1996,6,10,9.67,8.08,10.7,0.270
6/13/1996,1996,6,12,8.57,7.99,10.5,0.270
6/13/1996,1996,6,14,7.88,7.92,10.4,0.270
6/13/1996,1996,6,16,7.41,7.78,10.4,0.270
6/13/1996,1996,6,18,7.13,7.84,10.1,0.270
6/13/1996,1996,6,20,6.90,7.83,10.2,0.269
6/13/1996,1996,6,25,6.38,7.81,10.1,0.269
6/13/1996,1996,6,30,5.87,7.79,10.1,0.269
6/13/1996,1996,6,35,5.51,7.77,10.0,0.268
6/13/1996,1996,6,40,5.25,7.74,9.8,0.269
6/13/1996,1996,6,48,5.10,7.70,9.3,0.270
6/13/1996,1996,6,44,5.09,7.70,9.4,0.270
6/13/1996,1996,6,46,5.09,7.69,9.2,0.270
6/13/1996,1996,6,50,5.09,7.69,9.3,0.270
6/27/1996,1996,6,0.1,19.76,8.60,9.2,0.263
6/27/1996,1996,6,2,19.64,8.62,9.3,0.266
6/27/1996,1996,6,4,19.50,8.62,9.4,0.266
6/27/1996,1996,6,6,19.25,8.60,9.4,0.268
6/27/1996,1996,6,8,12.40,8.30,10.4,0.272
6/27/1996,1996,6,10,10.69,8.04,9.5,0.273
6/27/1996,1996,6,12,9.83,7.94,9.2,0.273
6/27/1996,1996,6,14,8.88,7.90,9.3,0.271
6/27/1996,1996,6,16,7.83,7.82,9.2,0.273
6/27/1996,1996,6,18,7.55,7.79,9.1,0.270
6/27/1996,1996,6,20,7.22,7.78,9.0,0.271
6/27/1996,1996,6,25,6.41,7.76,9.1,0.271
6/27/1996,1996,6,30,5.94,7.76,9.3,0.270
6/27/1996,1996,6,35,5.64,7.75,9.3,0.270
6/27/1996,1996,6,40,5.37,7.73,9.1,0.271
6/27/1996,1996,6,42,5.29,7.72,9.1,0.271
6/27/1996,1996,6,44,5.27,7.71,8.8,0.271
6/27/1996,1996,6,46,5.19,7.69,8.5,0.272
6/27/1996,1996,6,48,5.18,7.67,8.3,0.272
7/11/1996,1996,7,0.1,21.20,8.54,9.6,0.260
7/11/1996,1996,7,2,21.06,8.55,9.6,0.260
7/11/1996,1996,7,4,20.95,8.54,9.7,0.259
7/11/1996,1996,7,6,20.37,8.52,9.6,0.262
7/11/1996,1996,7,10,15.77,8.29,9.5,0.281
7/11/1996,1996,7,12,11.02,7.99,9.6,0.283
7/11/1996,1996,7,14,9.11,7.86,9.2,0.281
7/11/1996,1996,7,16,7.50,7.76,9.0,0.281
7/11/1996,1996,7,18,7.22,7.73,8.9,0.281
7/11/1996,1996,7,20,6.94,7.72,8.8,0.279
7/11/1996,1996,7,25,6.43,7.73,9.1,0.279
7/11/1996,1996,7,30,6.04,7.73,9.2,0.279
7/11/1996,1996,7,35,5.83,7.71,9.1,0.280
7/11/1996,1996,7,40,5.39,7.67,8.8,0.281
7/11/1996,1996,7,42,5.28,7.65,8.5,0.281
7/11/1996,1996,7,44,5.23,7.64,8.2,0.282
7/11/1996,1996,7,46,5.19,7.62,7.8,0.283
7/11/1996,1996,7,48,5.16,7.61,7.7,0.284
7/18/1996,1996,7,0.1,21.81,8.53,9.0,0.239
7/18/1996,1996,7,2,21.60,8.52,8.8,0.239
7/18/1996,1996,7,4,20.81,8.48,8.9,0.241
7/18/1996,1996,7,6,20.50,8.46,8.9,0.241
7/18/1996,1996,7,8,19.48,8.38,8.6,0.244
7/18/1996,1996,7,10,13.40,8.04,8.7,0.258
7/18/1996,1996,7,12,9.10,7.85,8.6,0.260
7/18/1996,1996,7,14,9.01,7.79,8.6,0.260
7/18/1996,1996,7,16,8.65,7.75,8.5,0.260
7/18/1996,1996,7,18,7.92,7.74,8.5,0.260
7/18/1996,1996,7,20,7.41,7.73,8.6,0.259
7/18/1996,1996,7,25,6.91,7.71,8.7,0.258
7/18/1996,1996,7,30,6.30,7.71,8.9,0.258
7/18/1996,1996,7,35,5.84,7.71,8.9,0.257
7/18/1996,1996,7,40,5.53,7.69,8.7,0.258
7/18/1996,1996,7,42,5.43,7.66,8.3,0.260
7/18/1996,1996,7,44,5.32,7.64,7.7,0.261
7/18/1996,1996,7,46,5.23,7.62,7.4,0.261
7/18/1996,1996,7,48,5.20,7.60,7.2,0.261
7/25/1996,1996,7,0.1,21.36,8.48,9.2,0.245
7/25/1996,1996,7,2,21.35,8.47,9.2,0.245
7/25/1996,1996,7,4,21.16,8.45,9.2,0.246
7/25/1996,1996,7,6,20.70,8.39,8.8,0.248
7/25/1996,1996,7,8,19.27,8.23,8.3,0.253
7/25/1996,1996,7,10,12.92,7.76,7.7,0.267
7/25/1996,1996,7,12,9.93,7.70,7.9,0.270
7/25/1996,1996,7,14,8.85,7.66,8.0,0.269
7/25/1996,1996,7,16,7.89,7.64,8.1,0.269
7/25/1996,1996,7,18,7.43,7.63,8.2,0.269
7/25/1996,1996,7,20,7.27,7.61,8.2,0.269
7/25/1996,1996,7,25,6.68,7.62,8.4,0.268
7/25/1996,1996,7,30,6.23,7.62,8.5,0.268
7/25/1996,1996,7,35,5.77,7.62,8.6,0.267
7/25/1996,1996,7,40,5.46,7.59,8.3,0.269
7/25/1996,1996,7,42,5.39,7.58,8.0,0.269
7/25/1996,1996,7,44,5.30,7.55,7.6,0.270
7/25/1996,1996,7,46,5.21,7.52,6.8,0.270
7/25/1996,1996,7,48,5.20,7.51,6.6,0.272
8/1/1996,1996,8,0.1,21.14,8.17,8.7,0.242
8/1/1996,1996,8,2,21.11,8.18,8.7,0.243
8/1/1996,1996,8,4,21.09,8.18,8.7,0.243
8/1/1996,1996,8,6,21.04,8.17,8.0,0.243
8/1/1996,1996,8,8,20.81,8.14,7.3,0.245
8/1/1996,1996,8,10,12.58,7.52,6.8,0.270
8/1/1996,1996,8,12,9.62,7.46,7.3,0.272
8/1/1996,1996,8,14,8.60,7.46,7.5,0.270
8/1/1996,1996,8,16,8.07,7.45,7.6,0.270
8/1/1996,1996,8,25,7.73,7.49,8.1,0.268
8/1/1996,1996,8,18,7.67,7.47,7.8,0.270
8/1/1996,1996,8,20,7.18,7.48,7.9,0.269
8/1/1996,1996,8,30,6.30,7.50,8.3,0.268
8/1/1996,1996,8,35,5.95,7.50,8.3,0.268
8/1/1996,1996,8,40,5.48,7.47,7.9,0.270
8/1/1996,1996,8,42,5.36,7.44,7.4,0.271
8/1/1996,1996,8,44,5.29,7.02,7.4,0.271
8/1/1996,1996,8,46,5.25,6.60,7.4,0.272
8/1/1996,1996,8,48,5.21,6.08,7.4,0.273
8/8/1996,1996,8,0.1,23.40,8.12,8.9,0.239
8/8/1996,1996,8,2,23.40,8.15,8.9,0.239
8/8/1996,1996,8,4,23.37,8.15,8.9,0.239
8/8/1996,1996,8,6,21.73,8.06,8.4,0.245
8/8/1996,1996,8,8,19.19,7.83,7.0,0.254
8/8/1996,1996,8,10,14.80,7.56,6.2,0.267
8/8/1996,1996,8,12,10.20,7.44,6.7,0.271
8/8/1996,1996,8,14,8.76,7.43,7.1,0.271
8/8/1996,1996,8,16,8.04,7.42,7.4,0.270
8/8/1996,1996,8,18,7.54,7.42,7.5,0.270
8/8/1996,1996,8,20,7.16,7.42,7.7,0.269
8/8/1996,1996,8,25,6.47,7.43,8.0,0.268
8/8/1996,1996,8,30,6.18,7.44,8.2,0.268
8/8/1996,1996,8,35,5.88,7.44,8.3,0.268
8/8/1996,1996,8,40,5.53,7.40,7.5,0.270
8/8/1996,1996,8,42,5.37,7.39,7.3,0.271
8/8/1996,1996,8,44,5.32,7.36,6.5,0.272
8/8/1996,1996,8,46,5.26,7.34,6.3,0.273
8/8/1996,1996,8,48,5.21,7.30,5.5,0.274
8/15/1996,1996,8,0.1,23.04,8.30,8.7,0.247
8/15/1996,1996,8,2,22.91,8.32,8.7,0.247
8/15/1996,1996,8,4,22.30,8.33,8.8,0.247
8/15/1996,1996,8,6,21.96,8.23,8.4,0.249
8/15/1996,1996,8,8,19.76,7.91,7.2,0.260
8/15/1996,1996,8,10,14.51,7.60,5.8,0.277
8/15/1996,1996,8,12,10.20,7.53,6.4,0.282
8/15/1996,1996,8,14,8.54,7.51,7.0,0.280
8/15/1996,1996,8,16,7.76,7.51,7.3,0.279
8/15/1996,1996,8,18,7.24,7.51,7.4,0.279
8/15/1996,1996,8,20,7.14,7.51,7.5,0.278
8/15/1996,1996,8,30,6.17,7.55,8.1,0.278
8/15/1996,1996,8,35,5.79,7.54,8.0,0.278
8/15/1996,1996,8,25,5.56,7.52,7.9,0.279
8/15/1996,1996,8,40,5.47,7.50,7.2,0.280
8/15/1996,1996,8,42,5.32,7.48,6.8,0.281
8/15/1996,1996,8,44,5.27,7.45,6.0,0.283
8/15/1996,1996,8,46,5.23,7.42,5.3,0.284
8/15/1996,1996,8,48,5.22,7.39,4.6,0.284
8/22/1996,1996,8,0.1,23.11,8.42,8.8,0.246
8/22/1996,1996,8,2,22.90,8.44,8.9,0.246
8/22/1996,1996,8,4,22.77,8.43,8.8,0.246
8/22/1996,1996,8,6,22.32,8.35,8.7,0.246
8/22/1996,1996,8,8,19.56,7.88,6.8,0.261
8/22/1996,1996,8,10,13.90,7.54,5.3,0.279
8/22/1996,1996,8,12,11.91,7.52,5.6,0.281
8/22/1996,1996,8,14,8.84,7.49,6.4,0.281
8/22/1996,1996,8,16,8.22,7.49,6.7,0.280
8/22/1996,1996,8,18,7.59,7.49,7.0,0.279
8/22/1996,1996,8,20,7.16,7.49,7.2,0.279
8/22/1996,1996,8,25,6.60,7.50,7.4,0.279
8/22/1996,1996,8,30,6.27,7.50,7.5,0.279
8/22/1996,1996,8,35,5.75,7.51,7.6,0.279
8/22/1996,1996,8,40,5.48,7.47,6.7,0.281
8/22/1996,1996,8,42,5.40,7.45,6.4,0.281
8/22/1996,1996,8,44,5.38,7.44,6.3,0.282
8/22/1996,1996,8,46,5.35,7.43,5.9,0.282
8/22/1996,1996,8,48,5.23,7.39,4.5,0.285
8/29/1996,1996,8,0.1,23.21,8.47,9.1,0.241
8/29/1996,1996,8,2,23.13,8.47,9.1,0.241
8/29/1996,1996,8,4,22.73,8.40,8.8,0.244
8/29/1996,1996,8,6,22.66,8.41,8.9,0.244
8/29/1996,1996,8,8,21.98,8.29,8.2,0.248
8/29/1996,1996,8,10,15.47,7.62,4.8,0.278
8/29/1996,1996,8,12,11.12,7.52,5.1,0.285
8/29/1996,1996,8,16,8.00,7.49,6.2,0.283
8/29/1996,1996,8,18,7.57,7.50,6.5,0.282
8/29/1996,1996,8,20,7.19,7.51,6.9,0.281
8/29/1996,1996,8,25,6.53,7.52,7.3,0.279
8/29/1996,1996,8,30,6.11,7.55,7.7,0.279
8/29/1996,1996,8,35,5.73,7.55,7.6,0.279
8/29/1996,1996,8,40,5.49,7.50,6.6,0.281
8/29/1996,1996,8,42,5.40,7.49,6.3,0.283
8/29/1996,1996,8,44,5.26,7.45,5.4,0.286
8/29/1996,1996,8,46,5.26,,4.5,0.286
8/29/1996,1996,8,48,5.25,7.43,4.5,0.287
9/5/1996,1996,9,0.1,22.60,8.40,9.3,0.234
9/5/1996,1996,9,2,22.60,8.39,9.3,0.234
9/5/1996,1996,9,4,22.55,8.39,9.3,0.235
9/5/1996,1996,9,6,22.44,8.38,9.2,0.236
9/5/1996,1996,9,8,22.43,8.34,8.3,0.239
9/5/1996,1996,9,10,16.25,7.62,4.4,0.276
9/5/1996,1996,9,12,11.67,7.54,4.6,0.285
9/5/1996,1996,9,14,8.77,7.51,5.5,0.284
9/5/1996,1996,9,16,7.95,7.51,6.1,0.282
9/5/1996,1996,9,18,7.46,7.51,6.2,0.282
9/5/1996,1996,9,20,7.16,7.51,6.4,0.282
9/5/1996,1996,9,25,6.48,7.53,7.2,0.279
9/5/1996,1996,9,30,6.14,7.54,7.2,0.279
9/5/1996,1996,9,35,5.81,7.55,7.2,0.282
9/5/1996,1996,9,40,5.51,7.54,6.6,0.281
9/5/1996,1996,9,42,5.42,7.51,5.9,0.283
9/5/1996,1996,9,44,5.35,7.50,5.7,0.284
9/5/1996,1996,9,46,5.29,7.47,4.9,0.285
9/5/1996,1996,9,50,5.26,7.44,3.8,0.288
9/5/1996,1996,9,48,5.25,7.46,4.1,0.287
9/17/1996,1996,9,8,19.36,8.23,8.0,0.239
9/17/1996,1996,9,0.1,19.35,8.23,8.0,0.239
9/17/1996,1996,9,2,19.35,8.21,8.0,0.239
9/17/1996,1996,9,4,19.35,8.22,8.0,0.239
9/17/1996,1996,9,6,19.35,8.22,8.0,0.239
9/17/1996,1996,9,10,19.31,8.22,8.0,0.239
9/17/1996,1996,9,12,11.21,7.42,3.7,0.286
9/17/1996,1996,9,14,9.28,7.44,5.1,0.284
9/17/1996,1996,9,16,8.27,7.44,5.4,0.283
9/17/1996,1996,9,18,7.63,7.44,5.6,0.282
9/17/1996,1996,9,20,7.33,7.44,6.0,0.282
9/17/1996,1996,9,25,6.83,7.46,6.6,0.280
9/17/1996,1996,9,30,6.33,7.46,7.0,0.279
9/17/1996,1996,9,35,6.02,7.46,7.0,0.279
9/17/1996,1996,9,40,5.64,7.41,6.2,0.281
9/17/1996,1996,9,42,5.53,7.39,5.7,0.283
9/17/1996,1996,9,44,5.35,7.36,5.0,0.284
9/17/1996,1996,9,46,5.32,7.33,3.9,0.287
9/17/1996,1996,9,48,5.27,7.33,3.3,0.288
10/3/1996,1996,10,4,15.66,8.16,8.6,0.249
10/3/1996,1996,10,6,15.66,8.16,8.6,0.249
10/3/1996,1996,10,2,15.65,7.16,8.6,0.249
10/3/1996,1996,10,10,15.65,8.17,8.6,0.249
10/3/1996,1996,10,8,15.64,8.17,8.6,0.249
10/3/1996,1996,10,12,15.64,8.17,8.5,0.249
10/3/1996,1996,10,0.1,15.62,8.16,8.7,0.249
10/3/1996,1996,10,14,10.64,7.63,5.2,0.273
10/3/1996,1996,10,16,8.10,7.52,4.9,0.285
10/3/1996,1996,10,18,7.72,7.51,5.2,0.283
10/3/1996,1996,10,20,7.23,7.51,5.6,0.283
10/3/1996,1996,10,25,6.55,7.53,6.1,0.282
10/3/1996,1996,10,30,6.17,8.54,6.6,0.281
10/3/1996,1996,10,35,5.92,7.53,6.5,0.282
10/3/1996,1996,10,40,5.42,7.48,4.5,0.287
10/3/1996,1996,10,42,5.39,7.45,4.2,0.287
10/3/1996,1996,10,44,5.35,7.43,3.7,0.288
10/3/1996,1996,10,46,5.33,7.42,3.4,0.289
10/3/1996,1996,10,48,5.32,7.41,3.2,0.289
10/17/1996,1996,10,0.1,12.83,8.20,9.6,0.254
10/17/1996,1996,10,2,12.79,8.20,9.5,0.254
10/17/1996,1996,10,4,12.76,8.19,9.4,0.254
10/17/1996,1996,10,6,12.71,8.18,9.3,0.254
10/17/1996,1996,10,8,12.68,8.17,9.3,0.254
10/17/1996,1996,10,10,12.66,8.17,9.3,0.254
10/17/1996,1996,10,12,12.65,8.17,9.2,0.254
10/17/1996,1996,10,14,12.25,8.09,8.8,0.256
10/17/1996,1996,10,16,10.70,7.71,5.6,0.273
10/17/1996,1996,10,18,9.04,7.60,5.0,0.283
10/17/1996,1996,10,20,7.90,7.54,5.0,0.285
10/17/1996,1996,10,25,7.00,7.52,5.5,0.284
10/17/1996,1996,10,30,6.58,7.52,5.9,0.282
10/17/1996,1996,10,35,6.02,7.52,6.1,0.283
10/17/1996,1996,10,40,5.58,7.48,5.0,0.286
10/17/1996,1996,10,42,5.48,7.46,4.6,0.287
10/17/1996,1996,10,44,5.43,7.44,3.9,0.288
10/17/1996,1996,10,46,5.40,7.41,3.1,0.290
10/17/1996,1996,10,48,5.39,7.40,2.9,0.289
10/30/1996,1996,10,2,11.07,8.19,9.7,0.258
10/30/1996,1996,10,0.1,11.06,8.18,9.8,0.258
10/30/1996,1996,10,4,11.06,8.20,9.6,0.258
10/30/1996,1996,10,6,11.06,8.22,9.6,0.258
10/30/1996,1996,10,8,11.05,8.21,9.6,0.258
10/30/1996,1996,10,10,11.04,8.20,9.5,0.258
10/30/1996,1996,10,12,11.04,8.20,9.5,0.258
10/30/1996,1996,10,14,11.04,8.21,9.5,0.258
10/30/1996,1996,10,16,11.04,8.21,9.5,0.258
10/30/1996,1996,10,18,11.04,8.21,9.5,0.258
10/30/1996,1996,10,20,10.15,7.84,7.1,0.270
10/30/1996,1996,10,25,7.04,7.61,5.4,0.284
10/30/1996,1996,10,30,6.45,7.58,5.6,0.283
10/30/1996,1996,10,35,5.92,7.57,5.8,0.283
10/30/1996,1996,10,40,5.55,7.53,4.2,0.287
10/30/1996,1996,10,42,5.45,7.47,3.2,0.289
10/30/1996,1996,10,44,5.42,7.45,2.7,0.290
10/30/1996,1996,10,46,5.40,7.43,2.5,0.290
10/30/1996,1996,10,48,5.40,7.43,2.5,0.290
11/12/1996,1996,11,4,9.11,7.98,9.5,0.267
11/12/1996,1996,11,2,9.10,7.97,9.6,0.267
11/12/1996,1996,11,0.1,9.09,7.92,9.7,0.267
11/12/1996,1996,11,16,9.09,8.01,9.5,0.268
11/12/1996,1996,11,18,9.08,8.01,9.5,0.268
11/12/1996,1996,11,20,9.08,8.01,9.5,0.268
11/12/1996,1996,11,6,9.01,7.99,9.5,0.267
11/12/1996,1996,11,8,9.01,8.00,9.5,0.268
11/12/1996,1996,11,10,9.01,8.00,9.5,0.268
11/12/1996,1996,11,12,9.01,8.00,9.5,0.267
11/12/1996,1996,11,14,9.01,8.01,9.5,0.268
11/12/1996,1996,11,25,8.54,7.77,7.7,0.277
11/12/1996,1996,11,30,7.26,7.55,6.1,0.286
11/12/1996,1996,11,35,6.13,7.48,5.4,0.286
11/12/1996,1996,11,40,5.68,7.41,4.1,0.293
11/12/1996,1996,11,42,5.51,7.38,2.9,0.295
11/12/1996,1996,11,44,5.49,7.37,2.8,0.295
11/12/1996,1996,11,46,5.49,7.36,2.6,0.295
11/12/1996,1996,11,48,5.48,7.36,2.5,0.296
11/28/1996,1996,11,2,6.34,7.88,9.7,0.267
11/28/1996,1996,11,4,6.34,7.81,9.7,0.257
11/28/1996,1996,11,6,6.34,7.81,9.7,0.257
11/28/1996,1996,11,10,6.34,7.82,9.6,0.257
11/28/1996,1996,11,8,6.33,7.81,9.6,0.257
11/28/1996,1996,11,12,6.33,7.82,9.6,0.257
11/28/1996,1996,11,14,6.33,7.83,9.6,0.257
11/28/1996,1996,11,16,6.31,7.82,9.6,0.257
11/28/1996,1996,11,18,6.31,7.83,9.6,0.268
11/28/1996,1996,11,20,6.28,7.82,9.5,0.268
11/28/1996,1996,11,0.1,6.27,7.77,9.8,0.267
11/28/1996,1996,11,25,6.27,7.83,9.5,0.268
11/28/1996,1996,11,30,6.26,7.83,9.5,0.268
11/28/1996,1996,11,35,6.26,7.81,9.4,0.268
11/28/1996,1996,11,40,6.23,7.75,8.8,0.270
11/28/1996,1996,11,42,6.07,7.59,7.3,0.275
11/28/1996,1996,11,44,5.74,7.36,3.6,0.287
11/28/1996,1996,11,46,5.64,7.29,2.9,0.289
11/28/1996,1996,11,48,5.64,7.29,2.9,0.289
12/17/1996,1996,12,4,5.01,7.84,10.2,0.268
12/17/1996,1996,12,0.1,5.00,,,0.269
12/17/1996,1996,12,2,5.00,7.84,10.2,0.268
12/17/1996,1996,12,8,5.00,7.85,10.1,0.269
12/17/1996,1996,12,6,4.99,7.84,10.1,0.269
12/17/1996,1996,12,10,4.98,7.85,10.1,0.269
12/17/1996,1996,12,12,4.97,7.85,10.2,0.269
12/17/1996,1996,12,14,4.95,7.86,10.2,0.269
12/17/1996,1996,12,16,4.94,7.86,10.2,0.270
12/17/1996,1996,12,18,4.94,7.87,10.2,0.269
12/17/1996,1996,12,20,4.94,7.87,10.2,0.270
12/17/1996,1996,12,25,4.93,7.87,10.2,0.270
12/17/1996,1996,12,30,4.91,7.87,10.2,0.271
12/17/1996,1996,12,40,4.81,7.88,10.2,0.273
12/17/1996,1996,12,42,4.78,7.88,10.2,0.274
12/17/1996,1996,12,44,4.76,7.89,10.2,0.275
12/17/1996,1996,12,46,4.70,7.84,10.2,0.276
12/17/1996,1996,12,35,4.08,7.88,10.2,0.271
1/3/1997,1997,1,48,3.42,7.90,11.1,0.272
1/3/1997,1997,1,40,3.36,7.88,11.5,0.271
1/3/1997,1997,1,44,3.36,7.89,11.5,0.271
1/3/1997,1997,1,46,3.36,7.90,11.5,0.271
1/3/1997,1997,1,35,3.35,7.88,11.5,0.271
1/3/1997,1997,1,42,3.35,7.89,11.5,0.271
1/3/1997,1997,1,30,3.30,7.87,11.5,0.271
1/3/1997,1997,1,25,3.26,7.88,11.6,0.271
1/3/1997,1997,1,18,3.24,7.87,11.6,0.271
1/3/1997,1997,1,20,3.24,7.87,11.6,0.271
1/3/1997,1997,1,14,3.20,7.87,11.7,0.271
1/3/1997,1997,1,16,3.20,7.87,11.7,0.271
1/3/1997,1997,1,12,3.16,7.87,11.7,0.271
1/3/1997,1997,1,10,3.14,7.87,11.7,0.271
1/3/1997,1997,1,0.1,3.13,7.80,12.0,0.272
1/3/1997,1997,1,2,3.11,7.85,12.0,0.271
1/3/1997,1997,1,6,3.11,7.86,11.7,0.271
1/3/1997,1997,1,8,3.11,7.86,11.7,0.271
1/3/1997,1997,1,4,3.09,7.86,11.9,0.271
3/19/1997,1997,3,48,2.42,7.56,7.4,0.304
3/19/1997,1997,3,44,2.29,7.72,10.1,0.288
3/19/1997,1997,3,46,2.29,7.65,8.8,0.292
3/19/1997,1997,3,42,2.15,7.74,10.4,0.286
3/19/1997,1997,3,40,2.11,7.76,10.6,0.285
3/19/1997,1997,3,35,2.07,7.78,11.0,0.280
3/19/1997,1997,3,30,2.01,7.87,11.9,0.281
3/19/1997,1997,3,25,1.86,7.93,12.4,0.279
3/19/1997,1997,3,20,1.78,7.94,12.5,0.277
3/19/1997,1997,3,16,1.72,7.96,12.8,0.276
3/19/1997,1997,3,18,1.72,7.97,12.8,0.276
3/19/1997,1997,3,14,1.67,8.02,13.0,0.273
3/19/1997,1997,3,10,1.65,8.01,12.9,0.273
3/19/1997,1997,3,8,1.64,8.01,12.9,0.272
3/19/1997,1997,3,12,1.64,8.01,12.9,0.273
3/19/1997,1997,3,6,1.63,8.01,12.9,0.272
3/19/1997,1997,3,4,1.62,8.01,12.9,0.272
3/19/1997,1997,3,2,1.57,8.02,13.0,0.273
3/19/1997,1997,3,0.1,0.02,8.48,15.3,0.206
4/25/1997,1997,4,0.1,3.42,8.00,12.8,0.259
4/25/1997,1997,4,25,3.39,8.01,12.6,0.260
4/25/1997,1997,4,35,3.39,8.02,12.5,0.260
4/25/1997,1997,4,40,3.39,8.02,12.4,0.260
4/25/1997,1997,4,42,3.39,8.02,12.4,0.260
4/25/1997,1997,4,44,3.39,8.02,12.4,0.260
4/25/1997,1997,4,46,3.39,8.03,12.4,0.260
4/25/1997,1997,4,16,3.38,8.00,13.2,0.260
4/25/1997,1997,4,18,3.38,8.01,13.0,0.260
4/25/1997,1997,4,2,3.37,8.00,13.0,0.260
4/25/1997,1997,4,14,3.37,8.00,13.2,0.260
4/25/1997,1997,4,48,3.37,8.02,12.4,0.260
4/25/1997,1997,4,4,3.36,8.00,13.3,0.260
4/25/1997,1997,4,6,3.36,8.00,13.5,0.260
4/25/1997,1997,4,8,3.36,8.00,13.7,0.260
4/25/1997,1997,4,30,3.36,8.01,12.5,0.260
4/25/1997,1997,4,10,3.35,7.99,13.6,0.260
4/25/1997,1997,4,12,3.35,7.99,13.6,0.260
4/25/1997,1997,4,20,3.35,8.00,12.7,0.260
5/8/1997,1997,5,0.1,5.92,8.04,12.3,0.276
5/8/1997,1997,5,40,5.84,8.00,12.1,0.276
5/8/1997,1997,5,2,5.76,8.06,12.5,0.275
5/8/1997,1997,5,4,5.68,8.06,12.4,0.275
5/8/1997,1997,5,6,5.62,8.06,12.4,0.275
5/8/1997,1997,5,8,5.60,8.05,12.3,0.275
5/8/1997,1997,5,10,5.59,8.05,12.3,0.275
5/8/1997,1997,5,12,5.59,8.05,12.2,0.275
5/8/1997,1997,5,14,5.59,8.05,12.2,0.275
5/8/1997,1997,5,16,5.58,8.05,12.2,0.276
5/8/1997,1997,5,18,5.58,8.05,12.2,0.276
5/8/1997,1997,5,20,5.55,8.06,12.2,0.275
5/8/1997,1997,5,25,5.52,8.06,12.2,0.276
5/8/1997,1997,5,30,5.23,8.06,12.1,0.276
5/8/1997,1997,5,35,5.00,8.03,12.2,0.276
5/8/1997,1997,5,42,4.85,7.99,12.0,0.276
5/8/1997,1997,5,44,4.53,7.98,12.0,0.277
5/8/1997,1997,5,46,4.45,7.96,11.9,0.276
5/8/1997,1997,5,48,4.44,7.96,11.9,0.276
5/22/1997,1997,5,2,8.18,8.20,11.6,0.277
5/22/1997,1997,5,4,8.17,8.22,11.6,0.278
5/22/1997,1997,5,0.1,8.16,8.16,11.8,0.277
5/22/1997,1997,5,6,8.15,8.22,11.6,0.278
5/22/1997,1997,5,8,8.04,8.21,11.5,0.278
5/22/1997,1997,5,10,7.77,8.20,11.5,0.278
5/22/1997,1997,5,12,7.66,8.20,11.5,0.278
5/22/1997,1997,5,14,7.42,8.20,11.6,0.277
5/22/1997,1997,5,16,6.81,8.16,11.6,0.277
5/22/1997,1997,5,18,6.71,8.14,11.6,0.277
5/22/1997,1997,5,20,6.49,8.14,11.6,0.277
5/22/1997,1997,5,25,6.00,8.07,11.5,0.277
5/22/1997,1997,5,30,5.71,8.03,11.4,0.278
5/22/1997,1997,5,35,5.30,8.02,11.5,0.277
5/22/1997,1997,5,40,5.16,8.01,11.4,0.277
5/22/1997,1997,5,42,5.10,7.98,11.3,0.278
5/22/1997,1997,5,44,5.00,7.96,11.2,0.278
5/22/1997,1997,5,46,4.91,7.94,11.2,0.278
5/22/1997,1997,5,48,4.84,7.90,10.8,0.279
6/5/1997,1997,6,0.1,13.09,8.18,11.3,0.279
6/5/1997,1997,6,2,12.96,8.23,11.2,0.279
6/5/1997,1997,6,4,12.05,8.25,11.4,0.278
6/5/1997,1997,6,6,10.40,8.24,11.6,0.278
6/5/1997,1997,6,8,9.77,8.16,11.4,0.278
6/5/1997,1997,6,10,8.73,8.06,11.2,0.279
6/5/1997,1997,6,12,8.56,8.03,11.1,0.279
6/5/1997,1997,6,14,7.98,7.99,10.9,0.279
6/5/1997,1997,6,16,7.44,7.93,10.9,0.280
6/5/1997,1997,6,18,6.92,7.08,10.7,0.279
6/5/1997,1997,6,20,6.73,7.86,10.6,0.279
6/5/1997,1997,6,25,6.33,7.84,10.7,0.279
6/5/1997,1997,6,30,6.14,7.82,10.7,0.279
6/5/1997,1997,6,35,5.75,7.79,10.7,0.279
6/5/1997,1997,6,40,5.51,7.77,10.6,0.279
6/5/1997,1997,6,42,5.30,7.72,10.3,0.279
6/5/1997,1997,6,44,5.21,7.72,10.3,0.279
6/5/1997,1997,6,46,5.03,7.69,10.1,0.279
6/5/1997,1997,6,48,5.00,7.67,9.9,0.280
